CDF,DateSolde,Solde
62103,2020-04-13,-501734.32
62104,2020-04-13,-1448483.79
62105,2020-04-13,-623847.89
62108,2020-04-13,-339127.4
62201,2020-04-13,-675582.88
62501,2020-04-13,-320170.32
62601,2020-04-13,-113919.4
62901,2020-04-13,-1360382.63
64001,2020-04-13,-1167765.72
64002,2020-04-13,-829625.23
64003,2020-04-13,-1959693.0
64005,2020-04-13,-1664312.06
64006,2020-04-13,-625118.75
64007,2020-04-13,-1051049.68
64008,2020-04-13,-425779.5
64009,2020-04-13,-1170695.42
64010,2020-04-13,-393878.54
64011,2020-04-13,-6547683.06
64012,2020-04-13,-557230.4
64013,2020-04-13,-409665.05
64014,2020-04-13,-1188876.44
64015,2020-04-13,-364238.88
64016,2020-04-13,-464508.48
64017,2020-04-13,-788416.95
64018,2020-04-13,-357081.34
64019,2020-04-13,-573474.24
64020,2020-04-13,-536602.27
64021,2020-04-13,-104761.56
64022,2020-04-13,-403422.23
64023,2020-04-13,-433665.27
64024,2020-04-13,-864136.9
64025,2020-04-13,-753497.52
64026,2020-04-13,-221463.86
64027,2020-04-13,-528494.92
64028,2020-04-13,-585186.43
64030,2020-04-13,-698873.11
64031,2020-04-13,-245805.7
64032,2020-04-13,-169109.21
64033,2020-04-13,-735912.77
64035,2020-04-13,-278814.13
64036,2020-04-13,-1120539.58
64037,2020-04-13,-1067909.58
64301,2020-04-13,-335186.64
64302,2020-04-13,-117697.83
65001,2020-04-13,-763585.46
65002,2020-04-13,-1402364.43
66001,2020-04-13,-610266.65
66501,2020-04-13,-1820426.74
69001,2020-04-13,-497964.0
69002,2020-04-13,-855306.02
69004,2020-04-13,-1038813.44
69005,2020-04-13,-100154.84
69006,2020-04-13,-305438.04
69007,2020-04-13,-48375.2
69501,2020-04-13,-503279.25
69601,2020-04-13,-301345.09
70301,2020-04-13,-164512.37
70302,2020-04-13,-276018.04
72001,2020-04-13,-411648.75
72002,2020-04-13,-497404.12
72003,2020-04-13,-403397.51
72004,2020-04-13,-556461.87
72005,2020-04-13,-498915.08
72006,2020-04-13,-699175.76
72007,2020-04-13,-1167477.54
72010,2020-04-13,-233859.48
72011,2020-04-13,-647896.05
72012,2020-04-13,-512110.67
72015,2020-04-13,-591086.46
72016,2020-04-13,-124377.04
72017,2020-04-13,-266322.96
72601,2020-04-13,-481461.46
72602,2020-04-13,-635009.42
72701,2020-04-13,-748178.13
72702,2020-04-13,-270640.76
72801,2020-04-13,-497912.29
72802,2020-04-13,-1048625.28
73101,2020-04-13,-1219288.99
73102,2020-04-13,-87417.98
73103,2020-04-13,-154371.1
73501,2020-04-13,-885089.6
73502,2020-04-13,-258473.71
73503,2020-04-13,-234785.75
75001,2020-04-13,-1489708.25
75002,2020-04-13,-1093198.89
75003,2020-04-13,-384550.68
76101,2020-04-13,-580577.02
76501,2020-04-13,-428508.83
78003,2020-04-13,-543655.66
78004,2020-04-13,-927205.58
78005,2020-04-13,-375285.18
78006,2020-04-13,-339126.38
78007,2020-04-13,-334613.59
78008,2020-04-13,-245530.48
78009,2020-04-13,-1604698.89
78010,2020-04-13,-475228.47
78013,2020-04-13,-472709.2
78014,2020-04-13,-307214.37
78015,2020-04-13,-2663980.83
78016,2020-04-13,-3118071.17
78017,2020-04-13,-402032.66
78019,2020-04-13,-684304.43
78020,2020-04-13,-3471770.1
78021,2020-04-13,-441090.67
78023,2020-04-13,-343963.44
78024,2020-04-13,-31082.91
78025,2020-04-13,-162356.19
78026,2020-04-13,-440325.06
78027,2020-04-13,-1334756.84
78028,2020-04-13,-410290.77
78029,2020-04-13,-1819030.84
78030,2020-04-13,-373067.35
78031,2020-04-13,-1488877.93
78032,2020-04-13,-376849.11
78034,2020-04-13,-356914.21
78035,2020-04-13,-89673.85
78036,2020-04-13,-468435.3
78037,2020-04-13,-1083241.43
78038,2020-04-13,-208600.28
78039,2020-04-13,-199455.11
78040,2020-04-13,-347028.41
78041,2020-04-13,-509859.24
78043,2020-04-13,-713510.53
78044,2020-04-13,-1338364.7
78045,2020-04-13,-1016208.87
78046,2020-04-13,-261659.84
78047,2020-04-13,-431373.42
78048,2020-04-13,-713836.86
78049,2020-04-13,-721598.45
78050,2020-04-13,-879890.14
78051,2020-04-13,-393876.86
78052,2020-04-13,-455929.81
78053,2020-04-13,-542600.14
78054,2020-04-13,-911651.26
78055,2020-04-13,-1323981.87
78056,2020-04-13,-1006178.16
78057,2020-04-13,-808743.33
78058,2020-04-13,-730359.68
78059,2020-04-13,-515584.14
78060,2020-04-13,-897137.97
78061,2020-04-13,-184712.31
78062,2020-04-13,-689523.11
78063,2020-04-13,-681582.58
78064,2020-04-13,-526642.05
78065,2020-04-13,-1954421.27
78066,2020-04-13,-937087.56
78068,2020-04-13,-750021.53
78069,2020-04-13,-225101.66
78070,2020-04-13,-611693.13
78071,2020-04-13,-884152.85
78072,2020-04-13,-534392.43
78073,2020-04-13,-1096425.98
78075,2020-04-13,-763845.8
78076,2020-04-13,-462631.47
78077,2020-04-13,-695254.48
78079,2020-04-13,-316767.59
78080,2020-04-13,-240825.79
78081,2020-04-13,-270724.48
78082,2020-04-13,-1243823.13
78083,2020-04-13,-635915.99
78084,2020-04-13,-351693.02
78085,2020-04-13,-503533.09
78086,2020-04-13,-450924.01
78087,2020-04-13,-318343.03
78088,2020-04-13,-226914.07
78089,2020-04-13,-216415.35
78090,2020-04-13,-303589.01
78091,2020-04-13,-834889.85
78092,2020-04-13,-210862.77
78093,2020-04-13,-42896.64
78094,2020-04-13,-297652.18
78096,2020-04-13,-1263759.78
78097,2020-04-13,-624044.88
78098,2020-04-13,-134467.29
78701,2020-04-13,-143645.61
78702,2020-04-13,-798607.89
78703,2020-04-13,-305528.86
78704,2020-04-13,-215424.8
78705,2020-04-13,-329903.64
78706,2020-04-13,-475278.31
78707,2020-04-13,-739099.24
78708,2020-04-13,-328655.71
78709,2020-04-13,-475060.67
78710,2020-04-13,-587672.4
78711,2020-04-13,-263830.02
78712,2020-04-13,-726465.47
78714,2020-04-13,-208955.79
78715,2020-04-13,-139180.29
78719,2020-04-13,-120534.99
79101,2020-04-13,-954112.46
79102,2020-04-13,-1403183.09
79110,2020-04-13,-487075.45
79112,2020-04-13,-429718.42
79113,2020-04-13,-259322.27
79301,2020-04-13,-410045.64
79302,2020-04-13,-891416.12
79314,2020-04-13,-532167.41
79315,2020-04-13,-452846.79
79316,2020-04-13,-125436.7
79318,2020-04-13,-321066.92
79319,2020-04-13,-112160.22
79320,2020-04-13,-1091112.46
79322,2020-04-13,-428293.7
79323,2020-04-13,-435813.82
79324,2020-04-13,-382759.61
79327,2020-04-13,-224539.42
79330,2020-04-13,-196822.47
79331,2020-04-13,-1221502.1
79332,2020-04-13,-477321.42
79333,2020-04-13,-274285.81
79334,2020-04-13,-256274.72
79337,2020-04-13,-206447.08
79339,2020-04-13,-686956.82
79345,2020-04-13,-729098.33
79349,2020-04-13,-139638.03
79350,2020-04-13,-342052.61
79351,2020-04-13,-880868.02
79352,2020-04-13,-368991.75
79353,2020-04-13,-492025.58
79354,2020-04-13,-262386.14
79355,2020-04-13,-237810.47
79357,2020-04-13,-351097.75
79359,2020-04-13,-180680.48
79361,2020-04-13,-385106.35
79364,2020-04-13,-685968.27
79365,2020-04-13,-559282.41
79368,2020-04-13,-1410494.15
79369,2020-04-13,-135524.62
79371,2020-04-13,-569924.56
79372,2020-04-13,-783892.78
79374,2020-04-13,-558108.69
79375,2020-04-13,-530858.78
79401,2020-04-13,-537521.57
79411,2020-04-13,-954284.83
79412,2020-04-13,-425298.27
79413,2020-04-13,-461781.07
79415,2020-04-13,-392894.14
79416,2020-04-13,-731936.84
79417,2020-04-13,-468342.51
79418,2020-04-13,-360069.23
79419,2020-04-13,-440372.74
79420,2020-04-13,-269816.59
79421,2020-04-13,-404027.13
79423,2020-04-13,-241291.06
79424,2020-04-13,-381030.29
79425,2020-04-13,0.0
79426,2020-04-13,-232527.92
79427,2020-04-13,-267864.19
79429,2020-04-13,-465463.98
79430,2020-04-13,-541112.06
79431,2020-04-13,-889233.86
79432,2020-04-13,-393910.12
79433,2020-04-13,-59995.56
79434,2020-04-13,-672848.69
79435,2020-04-13,-276211.96
79436,2020-04-13,-284347.07
79437,2020-04-13,-531712.76
79438,2020-04-13,-152797.52
79439,2020-04-13,-169269.62
79440,2020-04-13,-917310.05
79441,2020-04-13,-617984.62
79442,2020-04-13,-660009.64
79443,2020-04-13,-279212.24
79444,2020-04-13,-521289.7
79445,2020-04-13,-414685.37
79446,2020-04-13,-567494.01
79447,2020-04-13,-240785.83
79448,2020-04-13,-1041716.71
79449,2020-04-13,-366128.81
79450,2020-04-13,-666402.44
79451,2020-04-13,-677714.86
79452,2020-04-13,-760537.16
79453,2020-04-13,-114564.43
79455,2020-04-13,-694989.47
79456,2020-04-13,-1540219.55
79457,2020-04-13,-286212.87
79458,2020-04-13,-403182.15
79459,2020-04-13,-365539.11
79460,2020-04-13,-6324317.99
79463,2020-04-13,-695574.44
79464,2020-04-13,-130370.09
79465,2020-04-13,-86536.62
79466,2020-04-13,-294267.24
79467,2020-04-13,-159080.05
79468,2020-04-13,-477387.33
79469,2020-04-13,-221287.95
79470,2020-04-13,-871958.42
79474,2020-04-13,-30598.25
79477,2020-04-13,-395986.8
79479,2020-04-13,-168498.13
79480,2020-04-13,-779952.75
79483,2020-04-13,-2118949.83
79484,2020-04-13,-150402.35
79486,2020-04-13,-34607.51
79487,2020-04-13,-523929.55
79488,2020-04-13,-343068.51
79489,2020-04-13,-296183.57
79491,2020-04-13,-407201.36
79494,2020-04-13,-278766.47
79496,2020-04-13,-174198.69
79497,2020-04-13,-883836.73
79498,2020-04-13,-607831.68
79501,2020-04-13,-1589661.58
79502,2020-04-13,-341069.77
79601,2020-04-13,-903291.61
79701,2020-04-13,-856285.47
81001,2020-04-13,-1708182.71
81002,2020-04-13,-1851227.47
81003,2020-04-13,-1996953.22
81004,2020-04-13,-638096.0
81005,2020-04-13,-634015.89
81006,2020-04-13,-444064.83
81007,2020-04-13,-479928.53
81008,2020-04-13,-965321.42
81009,2020-04-13,-398995.03
81010,2020-04-13,-1219320.03
81011,2020-04-13,-512380.04
81012,2020-04-13,-257220.61
81013,2020-04-13,-214397.34
81014,2020-04-13,-447658.31
81015,2020-04-13,-50575.52
81016,2020-04-13,-599164.34
81017,2020-04-13,-367210.46
81018,2020-04-13,-706841.16
81019,2020-04-13,-1309009.9
81020,2020-04-13,-506898.87
81021,2020-04-13,-365941.14
81022,2020-04-13,-33860.89
81024,2020-04-13,-1044014.55
81025,2020-04-13,-434322.68
81026,2020-04-13,-702195.37
81031,2020-04-13,-403119.56
81033,2020-04-13,-110682.74
81038,2020-04-13,-192586.14
81039,2020-04-13,-664969.55
81041,2020-04-13,-534210.55
81042,2020-04-13,-510324.88
81043,2020-04-13,-753734.28
81044,2020-04-13,-442247.8
81501,2020-04-13,-270787.65
81502,2020-04-13,-397529.91
81504,2020-04-13,-686282.26
81505,2020-04-13,-300441.78
81506,2020-04-13,-936172.16
81507,2020-04-13,-977692.79
81508,2020-04-13,-443619.02
81509,2020-04-13,-610249.46
81510,2020-04-13,-218781.68
81511,2020-04-13,-796373.16
81512,2020-04-13,-521164.67
81515,2020-04-13,-1130845.21
81516,2020-04-13,-628327.03
81519,2020-04-13,-375086.83
81520,2020-04-13,-355654.46
81521,2020-04-13,-1163451.1
81522,2020-04-13,-624440.94
81523,2020-04-13,-149273.0
81524,2020-04-13,-574041.44
82101,2020-04-13,-433970.76
82102,2020-04-13,-654243.54
82103,2020-04-13,-418989.96
82201,2020-04-13,-295332.67
82501,2020-04-13,-1492644.81
82502,2020-04-13,-341002.27
82503,2020-04-13,-1706133.41
82504,2020-04-13,-214246.28
82505,2020-04-13,-1862833.52
82506,2020-04-13,-279663.56
82507,2020-04-13,-1015541.77
82508,2020-04-13,-272466.0
82509,2020-04-13,-340804.21
82510,2020-04-13,-727299.6
82511,2020-04-13,-1016091.97
82601,2020-04-13,-662198.66
1001,2020-04-10,-1666248.87
1002,2020-04-10,-765445.49
1003,2020-04-10,-625722.18
1004,2020-04-10,-130804.11
1005,2020-04-10,-804050.85
1006,2020-04-10,-381477.52
1007,2020-04-10,-414250.71
1008,2020-04-10,-1157891.28
1009,2020-04-10,-95808.76
1010,2020-04-10,-1002716.61
1011,2020-04-10,-184215.63
1012,2020-04-10,-737586.75
1013,2020-04-10,-134096.24
1014,2020-04-10,-836133.8
1015,2020-04-10,-228420.16
1016,2020-04-10,-370670.08
1018,2020-04-10,-312178.47
1019,2020-04-10,-515534.78
1023,2020-04-10,-335861.45
1024,2020-04-10,-876786.5
1025,2020-04-10,-1194173.54
1026,2020-04-10,-288758.37
1027,2020-04-10,-100667.13
1029,2020-04-10,-127887.36
1030,2020-04-10,-734040.91
1031,2020-04-10,-872340.89
1101,2020-04-10,-794310.57
1102,2020-04-10,-449688.08
1201,2020-04-10,-973518.88
1301,2020-04-10,-998947.91
1501,2020-04-10,-478716.97
2101,2020-04-10,-1656946.18
2102,2020-04-10,-836889.81
2103,2020-04-10,-1156553.26
2201,2020-04-10,-1551870.87
2202,2020-04-10,-266124.3
2203,2020-04-10,-485727.07
2204,2020-04-10,-1367545.85
2205,2020-04-10,-1186909.97
2801,2020-04-10,-483719.83
2802,2020-04-10,-329365.79
3201,2020-04-10,-908061.46
4101,2020-04-10,-766455.41
4102,2020-04-10,-411302.95
4701,2020-04-10,-220127.77
5001,2020-04-10,-777190.55
5002,2020-04-10,-258030.89
5003,2020-04-10,-270597.77
5004,2020-04-10,-183466.96
5501,2020-04-10,-549847.36
5701,2020-04-10,-136385.12
6101,2020-04-10,-420574.91
7001,2020-04-10,-446478.37
9001,2020-04-10,-584554.92
9002,2020-04-10,-36621.73
9003,2020-04-10,-385498.86
9004,2020-04-10,-689375.93
9005,2020-04-10,-384836.08
9007,2020-04-10,-557483.24
9008,2020-04-10,-107403.92
9501,2020-04-10,-234747.61
9502,2020-04-10,-949670.48
9601,2020-04-10,-65093.48
10101,2020-04-10,-40191.51
10102,2020-04-10,-499745.58
10103,2020-04-10,-99772.53
10401,2020-04-10,-32199.27
11001,2020-04-10,-346537.42
11002,2020-04-10,-290949.34
12101,2020-04-10,-1387172.25
12102,2020-04-10,-631434.06
12201,2020-04-10,-542660.66
13001,2020-04-10,-4855530.61
15001,2020-04-10,-519050.2
15002,2020-04-10,-339500.64
17001,2020-04-10,-764220.75
17002,2020-04-10,-420776.96
17003,2020-04-10,-180877.9
17004,2020-04-10,-609763.08
17005,2020-04-10,-294968.73
17006,2020-04-10,-522752.02
17007,2020-04-10,-590623.56
17008,2020-04-10,-938680.53
17009,2020-04-10,-292714.64
17010,2020-04-10,-841154.37
17011,2020-04-10,-341347.57
17012,2020-04-10,-264559.47
17013,2020-04-10,-733527.28
17014,2020-04-10,-142005.4
17015,2020-04-10,-1004257.5
17601,2020-04-10,-153367.75
17701,2020-04-10,-69715.09
17901,2020-04-10,-550388.11
18601,2020-04-10,-264264.36
19001,2020-04-10,-1062536.26
19002,2020-04-10,-460046.87
19003,2020-04-10,-807484.69
19501,2020-04-10,-1496955.09
20101,2020-04-10,-196427.27
20102,2020-04-10,-374084.58
21001,2020-04-10,-826254.95
21002,2020-04-10,-650835.22
21801,2020-04-10,-626361.55
24001,2020-04-10,-711169.54
24002,2020-04-10,-1324785.75
26001,2020-04-10,-4102357.86
27001,2020-04-10,-1730276.18
27003,2020-04-10,-277324.9
27004,2020-04-10,-322928.68
27005,2020-04-10,-775364.7
27006,2020-04-10,-1129951.31
27007,2020-04-10,-764213.48
27009,2020-04-10,-197260.82
27010,2020-04-10,-253407.63
27011,2020-04-10,-136005.74
27013,2020-04-10,-67712.04
27014,2020-04-10,-379926.38
27015,2020-04-10,-293821.55
27016,2020-04-10,-451847.64
27017,2020-04-10,-2969188.07
27018,2020-04-10,-111955.15
27019,2020-04-10,-224424.67
27020,2020-04-10,-244968.98
27021,2020-04-10,-153844.94
27022,2020-04-10,-1550591.49
27023,2020-04-10,-113124.96
27024,2020-04-10,-226935.7
27025,2020-04-10,-478836.09
27026,2020-04-10,-480946.73
27028,2020-04-10,-70110.67
27029,2020-04-10,-67310.05
27030,2020-04-10,-349144.52
27031,2020-04-10,-545068.16
27032,2020-04-10,-72107.44
27033,2020-04-10,-280265.08
27035,2020-04-10,-307180.56
27036,2020-04-10,-270409.19
27037,2020-04-10,-209939.95
27038,2020-04-10,-607352.14
28101,2020-04-10,-155374.02
28102,2020-04-10,-285252.95
28103,2020-04-10,-1036334.36
32001,2020-04-10,-1193266.34
32002,2020-04-10,-1264050.43
33001,2020-04-10,-1564709.56
33002,2020-04-10,-228495.7
33003,2020-04-10,-613217.98
33004,2020-04-10,-158851.88
33005,2020-04-10,-240415.97
33006,2020-04-10,-1157813.23
33007,2020-04-10,-81846.29
33008,2020-04-10,-99689.71
33009,2020-04-10,-688.14
33010,2020-04-10,-768573.04
33011,2020-04-10,-539824.31
33012,2020-04-10,-176014.03
33013,2020-04-10,-103463.89
33014,2020-04-10,-311130.14
33201,2020-04-10,-166348.73
33601,2020-04-10,-1076976.11
34101,2020-04-10,-645409.31
34601,2020-04-10,-544747.95
34602,2020-04-10,-197344.36
34901,2020-04-10,-515482.6
34902,2020-04-10,-35855.37
35301,2020-04-10,-442966.95
36001,2020-04-10,-197466.31
36002,2020-04-10,-171130.05
36501,2020-04-10,-75650.5
37401,2020-04-10,-135043.55
38001,2020-04-10,-930825.27
38002,2020-04-10,-762983.5
38801,2020-04-10,-688359.94
39101,2020-04-10,-1067930.87
40001,2020-04-10,-1864291.46
40002,2020-04-10,-143579.54
40003,2020-04-10,-667803.81
40004,2020-04-10,-202879.43
40007,2020-04-10,-736484.61
40009,2020-04-10,-508678.17
40010,2020-04-10,-541898.72
40501,2020-04-10,-246384.66
41101,2020-04-10,-260970.77
41102,2020-04-10,-531983.92
42001,2020-04-10,-131907.82
42501,2020-04-10,-946038.48
42502,2020-04-10,-227097.33
43001,2020-04-10,-1035838.51
43002,2020-04-10,-1482794.43
43003,2020-04-10,-616748.7
43004,2020-04-10,-563117.82
43005,2020-04-10,-146699.11
43006,2020-04-10,-324022.57
43007,2020-04-10,-691455.17
45001,2020-04-10,-162862.89
45002,2020-04-10,-539914.93
45003,2020-04-10,-267659.22
45004,2020-04-10,-1241876.68
45005,2020-04-10,-961105.4
45006,2020-04-10,-603563.52
45007,2020-04-10,-801736.31
45008,2020-04-10,-458579.11
45009,2020-04-10,-697548.15
45010,2020-04-10,-742417.61
45011,2020-04-10,-868469.32
45012,2020-04-10,-2743647.46
45013,2020-04-10,-868046.57
45014,2020-04-10,-132182.78
45015,2020-04-10,-551986.92
45016,2020-04-10,-781756.05
45017,2020-04-10,-600045.93
45018,2020-04-10,-668382.8
45019,2020-04-10,-1711188.12
45020,2020-04-10,-368066.98
45021,2020-04-10,-164471.67
45022,2020-04-10,-901676.0
45023,2020-04-10,-387825.12
45025,2020-04-10,-1112390.75
45026,2020-04-10,-369813.86
45029,2020-04-10,-177295.1
45032,2020-04-10,-255203.81
45037,2020-04-10,-276297.66
45038,2020-04-10,-564646.73
45039,2020-04-10,-251066.14
45040,2020-04-10,-532330.69
45041,2020-04-10,-112348.68
45043,2020-04-10,-70217.13
45044,2020-04-10,-525252.07
45045,2020-04-10,-289628.12
45046,2020-04-10,-501542.82
46501,2020-04-10,-382500.19
47101,2020-04-10,-327030.35
48001,2020-04-10,-3143901.92
48002,2020-04-10,-223395.89
48003,2020-04-10,-417476.66
48004,2020-04-10,-978069.01
48005,2020-04-10,-284906.14
48006,2020-04-10,-732915.21
48007,2020-04-10,-1237082.6
48008,2020-04-10,-114171.73
48009,2020-04-10,-703960.43
48010,2020-04-10,-433032.59
48011,2020-04-10,-1350630.85
48012,2020-04-10,-780698.65
48013,2020-04-10,-525816.56
48014,2020-04-10,-194049.06
48015,2020-04-10,-446189.52
48016,2020-04-10,-325165.49
48018,2020-04-10,-314749.96
48020,2020-04-10,-934504.85
48021,2020-04-10,-20757.34
48101,2020-04-10,-399897.32
49101,2020-04-10,-370507.38
49201,2020-04-10,-49805.17
50001,2020-04-10,-873736.59
50002,2020-04-10,-739931.64
50003,2020-04-10,-309324.01
50004,2020-04-10,-512942.0
50005,2020-04-10,0.0
50006,2020-04-10,-633267.82
50009,2020-04-10,-517296.72
50010,2020-04-10,-349176.99
50011,2020-04-10,-517243.25
50012,2020-04-10,-214113.48
50101,2020-04-10,-754819.46
50201,2020-04-10,-288353.25
50301,2020-04-10,-92266.57
50401,2020-04-10,-293179.09
50701,2020-04-10,-677228.68
51101,2020-04-10,-321365.92
51102,2020-04-10,-423283.14
51201,2020-04-10,-507234.2
51501,2020-04-10,-641613.89
51502,2020-04-10,-149382.91
51901,2020-04-10,-403680.77
52301,2020-04-10,-386250.97
52401,2020-04-10,-169850.86
52501,2020-04-10,-1176622.69
53001,2020-04-10,-4396841.08
53002,2020-04-10,-2956522.09
53004,2020-04-10,-1051571.24
55001,2020-04-10,-1142142.44
55002,2020-04-10,-1042301.08
55601,2020-04-10,-520134.01
55901,2020-04-10,-430356.84
56501,2020-04-10,-574069.48
57001,2020-04-10,-1330963.93
57002,2020-04-10,-912614.83
57003,2020-04-10,-844131.14
57004,2020-04-10,-603557.25
57005,2020-04-10,-486206.64
57006,2020-04-10,-495354.36
57007,2020-04-10,-175522.07
57008,2020-04-10,-903175.72
57009,2020-04-10,-283799.06
57010,2020-04-10,-282763.74
57011,2020-04-10,-570049.16
57013,2020-04-10,447798.43
57014,2020-04-10,-412719.17
57016,2020-04-10,-302979.79
57501,2020-04-10,-1618487.06
57502,2020-04-10,-114486.94
57506,2020-04-10,-248403.0
57601,2020-04-10,-284621.61
57901,2020-04-10,-119418.89
58201,2020-04-10,-573069.3
58501,2020-04-10,-135320.76
58502,2020-04-10,-200674.01
58701,2020-04-10,-666141.05
59001,2020-04-10,-383193.68
59002,2020-04-10,-325968.1
59003,2020-04-10,-121320.88
59004,2020-04-10,-228373.63
59005,2020-04-10,-405964.75
59006,2020-04-10,-344408.78
59007,2020-04-10,-279197.86
59009,2020-04-10,-519969.51
59011,2020-04-10,-915861.28
59012,2020-04-10,-462097.04
60701,2020-04-10,-1039155.34
60702,2020-04-10,-857932.38
61001,2020-04-10,-497979.44
61002,2020-04-10,-290419.27
61003,2020-04-10,-1208649.62
61004,2020-04-10,-69069.24
61501,2020-04-10,-2337391.73
61902,2020-04-10,-1312340.57
62001,2020-04-10,-266455.01
62101,2020-04-10,-1411180.92
62102,2020-04-10,-844127.98
62103,2020-04-10,-427808.49
62104,2020-04-10,-1434723.79
62105,2020-04-10,-514536.45
62108,2020-04-10,-229380.3
62201,2020-04-10,-618512.17
62501,2020-04-10,-175358.0
62601,2020-04-10,-1024329.4
62901,2020-04-10,-1178179.26
64001,2020-04-10,-1166563.97
64002,2020-04-10,-1971524.9
64003,2020-04-10,-1958071.24
64005,2020-04-10,-410388.06
64006,2020-04-10,-109468.75
64007,2020-04-10,-970133.73
64008,2020-04-10,-370609.5
64009,2020-04-10,-402800.44
64010,2020-04-10,-292653.54
64011,2020-04-10,-527960.5
64012,2020-04-10,-270609.4
64013,2020-04-10,-320055.05
64014,2020-04-10,-1057793.44
64015,2020-04-10,-441758.7
64016,2020-04-10,-244766.13
64017,2020-04-10,-680566.95
64018,2020-04-10,-196205.34
64019,2020-04-10,-398223.24
64020,2020-04-10,-535133.52
64021,2020-04-10,-124681.56
64022,2020-04-10,-270390.23
64023,2020-04-10,-61845.27
64024,2020-04-10,-546486.01
64025,2020-04-10,-769755.52
64026,2020-04-10,-452107.68
64027,2020-04-10,-542844.01
64028,2020-04-10,-82554.43
64030,2020-04-10,-271420.11
64031,2020-04-10,-313475.7
64032,2020-04-10,-180552.21
64033,2020-04-10,-492632.77
64035,2020-04-10,-919831.88
64036,2020-04-10,-709701.58
64037,2020-04-10,-1023066.29
64301,2020-04-10,-83188.25
64302,2020-04-10,-83797.83
65001,2020-04-10,-860897.12
65002,2020-04-10,-1383681.01
66001,2020-04-10,-551966.65
66501,2020-04-10,-1369401.74
69001,2020-04-10,-362338.43
69002,2020-04-10,-198009.02
69004,2020-04-10,-347800.44
69005,2020-04-10,-173381.84
69006,2020-04-10,-265614.75
69007,2020-04-10,-25770.36
69501,2020-04-10,-244834.78
69601,2020-04-10,-321247.14
70301,2020-04-10,-330396.23
70302,2020-04-10,-207540.55
72001,2020-04-10,-952250.65
72002,2020-04-10,-402241.46
72003,2020-04-10,-172297.53
72004,2020-04-10,-553158.97
72005,2020-04-10,-406218.98
72006,2020-04-10,-117795.41
72007,2020-04-10,-826466.76
72010,2020-04-10,-451886.34
72011,2020-04-10,-899892.92
72012,2020-04-10,-485410.75
72015,2020-04-10,-481516.86
72016,2020-04-10,-234126.46
72017,2020-04-10,-322492.54
72601,2020-04-10,-453641.46
72602,2020-04-10,-687146.75
72701,2020-04-10,-502413.23
72702,2020-04-10,-137234.76
72801,2020-04-10,-443490.55
72802,2020-04-10,-982640.28
73101,2020-04-10,-419188.02
73102,2020-04-10,-597467.98
73103,2020-04-10,-176647.1
73501,2020-04-10,-604554.11
73502,2020-04-10,-192173.71
73503,2020-04-10,-176866.96
75001,2020-04-10,-1213499.8
75002,2020-04-10,-1025477.84
75003,2020-04-10,-202402.83
76101,2020-04-10,-528343.51
76501,2020-04-10,-413943.09
78003,2020-04-10,-438516.72
78004,2020-04-10,-745915.58
78005,2020-04-10,-416581.31
78006,2020-04-10,-439223.82
78007,2020-04-10,-277004.83
78008,2020-04-10,-197412.48
78009,2020-04-10,-1584150.48
78010,2020-04-10,-178402.7
78013,2020-04-10,-488588.98
78014,2020-04-10,-354469.41
78015,2020-04-10,-3111560.85
78016,2020-04-10,-874565.46
78017,2020-04-10,-507167.0
78019,2020-04-10,-662973.26
78020,2020-04-10,-695900.1
78021,2020-04-10,-338978.62
78023,2020-04-10,-937.48
78024,2020-04-10,-31332.91
78025,2020-04-10,-256205.72
78026,2020-04-10,-443751.62
78027,2020-04-10,-943153.84
78028,2020-04-10,-470298.01
78029,2020-04-10,-2286348.01
78030,2020-04-10,-342399.07
78031,2020-04-10,-1249107.93
78032,2020-04-10,-435489.21
78033,2020-04-10,-346170.1
78034,2020-04-10,-586913.81
78035,2020-04-10,-234650.26
78036,2020-04-10,-408495.78
78037,2020-04-10,-855815.47
78039,2020-04-10,-242408.28
78040,2020-04-10,-388413.84
78041,2020-04-10,-461519.24
78043,2020-04-10,-439607.38
78044,2020-04-10,-568242.26
78045,2020-04-10,-993475.87
78046,2020-04-10,-386627.97
78047,2020-04-10,-414618.4
78048,2020-04-10,-1379414.29
78049,2020-04-10,-784299.14
78050,2020-04-10,-757485.14
78051,2020-04-10,-333878.11
78052,2020-04-10,-186092.8
78053,2020-04-10,-508447.13
78054,2020-04-10,-1141227.12
78055,2020-04-10,-1756926.76
78056,2020-04-10,-821448.44
78057,2020-04-10,-372037.73
78058,2020-04-10,-93335.38
78059,2020-04-10,-569224.14
78060,2020-04-10,-104024.15
78061,2020-04-10,-637663.28
78062,2020-04-10,-652924.08
78063,2020-04-10,-608814.05
78064,2020-04-10,-98055.08
78065,2020-04-10,-2290560.15
78066,2020-04-10,-587123.56
78068,2020-04-10,-779265.9
78069,2020-04-10,-108982.68
78070,2020-04-10,-805760.58
78071,2020-04-10,-1029906.28
78072,2020-04-10,-619189.08
78073,2020-04-10,-991469.88
78075,2020-04-10,-456741.56
78076,2020-04-10,-46192.48
78077,2020-04-10,-838630.57
78079,2020-04-10,-231675.53
78080,2020-04-10,-152689.91
78081,2020-04-10,-185562.77
78082,2020-04-10,-1289823.74
78083,2020-04-10,-413004.38
78084,2020-04-10,-402522.08
78085,2020-04-10,-2216046.53
